,x1,x2,y
501,0.335844721,1.40284474,54.45625583
502,-1.536243686,0.46566244,-4.139186248
503,-0.888720257,0.242117961,18.20229948
504,1.049093188,-0.156023891,4.384062255
505,0.128982911,0.729090562,38.6923967
506,0.41287082,0.289120505,17.20848347
507,0.651781262,0.338225474,23.14204113
508,-0.317543094,-0.058586551,-18.50538366
509,1.301428072,-1.179157931,-56.15896398
510,-0.747454811,-0.413618981,-37.46964831
511,0.696438673,0.192728996,21.18836031
512,0.37775917,1.631597428,104.7909808
513,-0.390953375,-0.652408582,-51.53076861
514,-1.214401383,-1.139008193,-13.6308852
515,-0.200808514,2.680570841,114.5899799
516,-0.438474458,-0.305952575,22.23272404
517,-0.192841829,1.221384959,56.50844413
518,1.25916713,-0.062053126,8.812113607
519,-1.980796468,-0.887785748,-35.0525083
520,0.882056599,-0.772771883,-7.978622369
521,0.370055888,-0.399449029,-30.05383626
522,-1.18468659,-0.521579678,19.07990608
523,0.025405208,-0.535270165,-25.76428717
524,-0.397271814,-0.637437026,-39.31833476
525,-1.341496726,0.611927193,66.41907175
526,0.047066095,-1.146000427,-64.57244454
527,0.317218215,0.910178908,32.19095243
528,-0.379147563,0.115147873,-0.047723479
529,-0.216731471,-0.470032883,-27.034884
530,0.806563768,-1.684517255,-90.3493741
531,1.201697856,0.406657087,37.39528852
532,0.616459313,1.296149868,33.63634296
533,1.547031497,0.212587046,22.70381812
534,-0.057042868,0.917221542,21.45903784
535,0.867276629,0.051574943,-14.94443206
536,0.767902408,0.037005722,0.565281196
537,-0.297790879,-0.132880578,0.111678556
538,0.610379379,-1.582938397,-84.52374568
539,1.713342722,-0.068241605,-7.387718855
540,0.468304908,2.153119793,106.5308603
541,0.588742407,-1.730276062,-74.423092
542,1.574371237,-0.208285103,-1.149793856
543,-0.854095739,0.313067702,21.5458742
544,1.398562092,-1.649216974,-55.43508594
545,-0.959255393,-0.370164165,-29.08368731
546,0.531042507,0.206690512,6.838657783
547,-2.069985025,1.494484544,56.38510639
548,-0.077854756,-1.018041875,-42.88312572
549,-0.246793558,-0.239296591,-47.87224348
550,-0.390797996,0.252331431,-4.891340617
551,-0.761573388,-1.347925423,-61.29859939
552,-0.968186064,0.480424496,22.64254359
553,-0.126569332,-1.664172985,-74.55750672
554,-1.097496655,-0.41747735,37.75335039
555,-1.102906213,0.71998373,49.87811539
556,2.759355114,0.481115126,24.33579022
557,-0.18718385,0.045758517,4.857556085
558,0.54832813,-0.89581576,-8.783154714
559,0.527004208,0.008627899,6.325325857
560,0.148449581,0.476898369,28.41878004
561,-0.14963454,-0.69456786,-2.676219906
562,-0.052567296,-0.596314038,-26.21150984
563,0.493836776,0.049494982,1.666531061
564,-0.042257152,2.259308951,65.2942995
565,-1.962732009,-0.896369723,-40.99371138
566,-0.400986158,0.460794328,32.19428991
567,-1.353388858,-0.347961856,9.98394536
568,-0.069641578,0.030601824,53.82717113
569,0.439391701,-1.491257593,-38.13697454
570,-0.649337928,-0.448165363,-10.77640404
571,0.774728319,-0.510926181,-0.520070988
572,-0.464337691,-0.803141387,-35.25657773
573,1.199736176,0.873311836,62.96785833
574,1.525957561,0.246766024,-3.909951406
575,0.16464381,1.040086245,51.54128033
576,0.356292817,0.766663182,5.842316052
577,0.540094461,0.434807958,30.5117891
578,-1.093061509,0.396006713,-21.06705585
579,-0.589632042,0.339059256,-11.24868953
580,0.371811081,-0.457640594,1.127979663
581,-0.21274028,-1.613897848,-82.37943342
582,-1.582685642,-1.44657789,-101.4670974
583,-0.878190343,-0.241337791,-14.4437574
584,1.037585667,1.392518449,15.83200698
585,0.8640523,-2.369586905,-112.4427043
586,0.099454457,0.021062021,38.13303537
587,-0.60829115,-0.740866704,-32.54341209
588,0.28005786,0.459584905,11.25069131
589,2.240893199,0.978737984,35.2151608
590,-0.193176702,0.406415494,-3.502639279
591,-0.110389299,-0.782629156,-52.83086516
592,-0.259576982,-0.276432845,-4.977861891
593,-0.71130636,-0.324934958,-1.555937768
594,0.326962595,-0.667720286,-43.62864795
595,0.676433295,-0.635846078,3.384384656
596,-0.589579923,-0.976895387,-45.90803844
597,-0.945615796,-0.370704003,-3.072653995
598,0.135454663,-0.857702623,-14.89308703
599,0.171243545,-0.647053526,3.850838441
600,-1.420017937,-1.048552965,-36.48208103
601,-0.307691277,-0.566439854,-8.19026027
602,-0.436748337,-1.032643102,-34.32869206
603,-0.151357208,0.950088418,38.92769627
604,-0.831957493,-0.159939788,8.815681351
605,1.312470367,-0.897400927,-60.28481545
606,0.005292646,0.821585712,32.01940367
607,0.616886554,0.354757693,9.539414824
608,-0.761492212,-0.291837363,-16.19129894
609,-0.072287008,1.028935493,54.90968186
610,1.769921388,2.52636824,120.750147
611,-1.776388616,-1.638423626,-67.52408909
612,1.950775395,-1.706270191,-40.50185612
613,0.418398011,1.433352503,83.89638911
614,-0.535914562,-1.380430752,-31.60161981
615,1.496139637,-1.490265388,-56.37855134
616,-0.774458969,0.77416061,37.38319811
617,0.524917864,0.269024073,6.965227145
618,0.996759643,-1.133592826,-17.05503847
619,0.558081881,0.926558301,55.46732925
620,0.944479487,2.383144775,95.27480814
621,-0.267594746,0.942468119,43.51105009
622,-0.404032294,2.594424588,112.2778027
623,0.481481474,-0.463595975,-10.06887265
624,-0.391217052,-0.057469518,-10.65610014
625,-0.708385052,0.275666549,28.40273051
626,0.568007359,0.215553054,23.0260533
627,1.216577714,-0.495795495,-25.24094592
628,-0.829964598,-0.424663302,-9.256941091
629,0.477068092,-0.968082118,-59.16277309
630,2.243601895,-1.582494478,-60.46369056
631,0.308751242,-0.114775325,-26.26469321
632,1.374964066,0.895260273,-9.206011737
633,0.782578881,-0.397912099,-64.26473835
634,0.24078751,-0.7994224,-11.80445291
635,0.512717523,0.038127384,23.33133067
636,-0.79550055,1.578865194,51.24686016
637,-0.382025449,-0.143579512,-3.259248391
638,-1.060015823,2.303916698,62.81383043
639,0.30198921,1.669250806,49.74098828
640,-1.226196192,-0.375147117,-36.34507821
641,-2.123890018,1.484925599,68.57523433
642,0.521303748,1.489355962,21.80609399
643,0.238103148,-0.944368491,-14.25800517
644,0.183450254,0.026738383,-47.89944448
645,1.929532054,-0.498032451,-37.30932443
646,0.800297949,-1.4465347,-46.68793299
647,-0.815791542,-0.505358317,-37.9903108
648,-1.570623409,0.643314465,52.34912073
649,1.104578474,0.73035179,24.94733991
650,0.267050869,-1.29285691,-19.32443947
651,1.243319384,-0.932789042,-47.11586162
652,-0.171546331,0.523276661,66.0228459
653,-1.616956044,0.640131526,-35.44867212
654,0.588224929,0.643054545,69.35561204
655,-0.272131756,0.886491539,35.36760332
656,0.078260175,0.800564803,47.37221422
657,-0.222675101,0.567290278,47.42967387
658,1.736774957,-0.778183521,-16.60647677
659,0.754095664,1.761266127,67.02375046
660,-1.063432938,-1.797455804,-90.93698993
661,-0.99621264,1.034409886,54.27037425
662,-0.279296669,-0.489725022,-13.46222703
663,-1.188944955,0.747188334,37.97591952
664,1.735878998,0.468385234,18.26331679
665,-0.401780936,0.177426142,59.27262292
666,0.404695456,0.536596521,-0.27776722
667,0.121675016,0.761037725,38.997632
668,1.297825267,0.365848788,41.39413755
669,-2.086634979,1.257744217,32.48570487
670,0.875695679,-0.469310736,-22.09889089
671,-0.211205984,2.451229719,99.91118279
672,0.655263731,1.099659596,55.48213261
673,-1.998639476,-0.289005211,-11.51754285
674,1.910064953,-0.861225685,-71.89953326
675,1.480514791,1.922942026,78.27451776
676,0.969396708,-1.270484998,-46.85683228
677,0.708695273,1.021224743,-23.1843017
678,1.55224318,-0.600657558,-4.054778079
679,-0.711040597,-0.060362494,-11.6168994
680,0.450934462,-1.755890583,-57.09600806
681,-0.009657237,0.400885679,-7.034384601
682,0.349654457,0.578521498,21.08416138
683,-1.530803497,-0.033319283,-2.105910819
684,-1.714046116,-0.20035348,13.96215196
685,0.547480572,0.422580372,21.58061629
686,0.784957521,-1.139802455,-52.74795516
687,0.645055273,-0.532489919,-16.81012181
688,-0.509843242,1.370989006,41.9885982
689,-0.493319883,-1.424060909,-71.14072887
690,-1.777666955,-1.502396569,-29.12229212
691,-0.03529674,-1.116949554,-50.71178673
692,-0.277391392,-1.509661606,-64.77148905
693,-0.631191942,0.62251914,0.361185562
694,0.307732575,0.207270747,0.016860526
695,1.473764815,0.885187541,7.760921726
696,-0.998191728,-1.004322712,-37.60197732
697,0.205332564,1.325014053,82.67100476
698,-0.272276101,0.068599227,-29.24659734
699,-0.824409121,1.618054269,49.76229173
700,-0.196233965,1.966763972,50.18511725
701,-0.463021754,0.06763423,21.30447327
702,-0.24945858,0.841631264,1.897751727
703,2.225944332,0.330035115,45.5953536
704,-0.616121123,0.447212087,58.50113964
705,-0.854161261,0.033089751,25.46283589
706,-1.22763642,-0.142687712,-6.07327779
707,0.895555986,0.605120084,20.29765004
708,0.387280475,-1.698105819,-43.80422499
709,0.886864687,0.007617498,-6.013865428
710,-0.97727788,1.86755799,56.31161439
711,-0.030936257,-1.104616598,-47.43784047
712,0.589703606,-2.011880319,-107.3203812
713,1.797539387,-1.723228251,-41.87062475
714,-0.424317621,-0.908763246,-56.53890855
715,-0.182244784,-0.261645446,5.582762915
716,0.382202788,-1.451905529,-86.81256227
717,0.333674327,0.443863233,7.420625832
718,-1.566994711,0.039766735,-5.518213896
719,1.681576716,-1.006831752,-44.80545521
720,-1.648046206,1.685792303,73.01425659
721,-0.500409667,-1.194986805,-77.47363602
722,0.462782256,-1.630198347,-66.06926852
723,-0.491730108,-0.015779217,-19.11244141
724,0.017479159,-0.455532504,-1.436735849
725,0.415400626,0.284314519,34.12344739
726,-0.730677753,-1.126825809,-16.8432622
727,0.701041341,1.015665282,68.69939306
728,-0.514233966,-0.658552967,-32.13117282
729,-0.325669469,-0.848320523,-26.49583429
730,-0.134822451,-1.626321938,-42.90433868
731,0.058925589,0.814519822,47.48401495
732,0.094351589,-0.384879809,-43.34559096
733,-1.128011331,-0.267733537,-7.741696684
734,-0.149891592,0.430771135,56.57381939
735,0.401989363,0.126912093,-12.61774985
736,-0.278914275,0.817977607,19.83570997
737,1.171041065,0.389093969,25.30800399
738,0.662074289,2.171164949,101.9606639
739,-0.115107468,0.875832762,31.24352299
740,2.642935721,-0.91965069,-26.9002286
741,0.024612125,0.723100494,38.98271427
742,-1.346717506,-1.334258471,-51.128345
743,-0.721431296,-0.332102277,-29.16348875
744,-0.021869909,-1.36475823,-64.26039388
745,0.066060262,-0.155035808,8.560525361
746,1.326385897,0.298238174,-10.16379336
747,-0.964612014,0.457415606,6.051635235
748,-0.132568015,0.92379656,55.02961945
749,0.844454307,-1.584473563,-83.71737516
750,0.184181265,0.869006343,38.56449648
751,0.635031437,0.166673495,30.7707795
752,0.553132064,1.513328083,90.79523019
753,0.283769554,-1.212867816,-67.34328991
754,-0.631375988,1.081376034,42.16586309
755,-0.118170784,-0.029856122,-0.717682498
756,-0.511040464,-1.619359983,-39.22007285
757,-1.678688363,0.224252221,-29.5228606
758,-0.38548976,0.183925494,43.0413129
759,0.244443456,-0.947488595,-63.96905013
760,-0.709854182,1.26976475,43.14054799
761,0.829986159,0.296733172,4.033194044
762,-0.733312808,-1.638807307,-39.73472979
763,-0.121944928,0.013239768,-46.07399586
764,-0.907300122,-0.790523022,-24.43070277
765,-1.002668587,-0.990670931,-30.78249226
766,-1.067742011,-1.373042551,-62.51280728
767,-0.57578797,0.521064876,32.44408993
768,0.123721914,-2.094603071,-98.88857823
769,0.865652923,-1.370759983,-67.29625738
770,-0.709727966,-0.275670535,21.98387988
771,-0.978829859,-0.517519043,-31.47620046
772,-0.248419307,0.719668171,48.51361814
773,0.706573168,0.356366397,-23.19616928
774,1.081935218,0.19796729,10.6375945
775,-0.234215801,1.096346846,34.87510813
776,-1.084856059,-1.045524557,-54.9754847
777,-0.747473178,2.620573846,91.68034026
778,-1.115896986,-0.598653937,-27.11720418
779,-0.801496885,0.271170185,1.316234897
780,0.317885097,0.534201171,30.11091716
781,-1.383363955,-0.725597378,-31.21380431
782,-1.43273549,-0.061638052,4.945740229
783,0.276871906,0.868963487,66.70042016
784,0.844362976,-1.225435519,-70.56659804
785,-0.74216502,0.864436199,45.61525544
786,-0.683439767,-1.461732688,-55.89780875
787,-1.660699812,-0.110489405,-9.525909885
788,0.024290914,-0.341678098,-24.60815743
789,-0.591183104,-0.837678042,-47.25836903
790,1.307183845,0.677557034,18.23147335
791,-0.177813144,-1.892361893,-84.39338738
792,0.460814477,0.921408398,10.88510029
793,0.146304446,0.566545316,57.33579521
794,0.555786964,-0.765702194,-1.06159322
795,-0.940270236,1.561279599,63.01217874
796,-0.977464877,0.147434402,-16.24932024
797,0.194292938,-0.085930767,18.76792107
798,-1.188424422,-2.802202798,-123.5700889
799,0.265687975,-0.451303037,-3.71619801
800,-0.258572632,1.592770754,60.4361936
801,-0.205158264,1.494079073,45.00214683
802,0.158958674,0.239867106,33.269143
803,0.990121384,-0.839129403,-34.70533324
804,-0.091659408,0.105232137,-20.70485185
805,0.311447072,0.470433145,20.60990632
806,0.137689826,-0.753704466,-33.81307089
807,0.092447735,1.530932351,36.90447208
808,1.80224223,0.900054243,33.35662322
809,-0.663478286,-0.098452524,7.805729066
810,-1.134311594,-0.640725724,-13.56401278
811,1.136891363,-0.135949701,-20.26375109
812,1.702570152,0.189702612,-16.15271125
813,-1.838846604,-2.121176445,-102.5134315
814,0.416050046,-0.542861476,-62.87177702
815,-1.171160461,1.518759337,82.83788076
816,0.582224591,0.929505111,5.558627213
817,0.218397073,0.442846114,52.1181518
818,1.359948542,0.820321797,28.59150544
819,1.346221073,-0.972402889,-37.51070519
820,0.653618595,-2.552989816,-78.0248338
821,-0.357579032,0.456153036,20.06593534
822,-0.142445418,0.538329603,9.243006775
823,-1.656715102,0.038630552,11.44219127
824,-0.507234462,0.414091354,-17.93254775
825,-0.862267,0.50232824,29.01815253
826,-0.025798558,1.308668752,59.68955365
827,-1.158203185,-0.282195877,-35.03324285
828,1.020172712,-0.110540657,-41.77895891
829,0.997117981,0.324869616,28.28122933
830,2.190898013,0.086176842,40.19555765
831,0.14644077,1.404545515,35.49277872
832,0.606319524,-2.659172238,-119.2246273
833,1.047972156,0.498690275,36.54118699
834,1.297342089,0.193213553,-4.747156089
835,1.141101867,0.857923924,15.92810305
836,-0.050084094,-0.75787086,-32.56089848
837,1.419255046,0.08658318,10.2016668
838,-0.394849514,-0.190653494,-50.82417994
839,0.220507656,-0.045703961,-13.28271715
840,-1.958548955,0.159250468,38.47188678
841,-0.034242281,0.38273243,41.78255387
842,-0.159573438,0.693773153,44.73183164
843,0.181338429,-0.439189522,-3.934393486
844,-0.044595426,2.011256681,78.23700086
845,-0.208298756,0.576590817,49.69840798
846,-1.104123986,-0.808717532,-23.67629686
847,-2.245321648,2.497200392,153.9625543
848,0.096004205,-0.148766152,2.903567982
849,-0.684810091,0.402341641,3.190290015
850,0.938746876,0.087531471,-2.610744118
851,-0.740136791,-0.998848796,-52.61425772
852,0.96744615,-1.226621659,-36.42128226
853,0.992136829,-0.625557035,-9.0113989
854,1.719589307,1.519994861,38.63237727
855,1.68192174,-0.667712721,-14.44559108
856,-0.578849665,-0.870797149,-30.20679546
857,0.031830558,-0.674332661,-32.23878289
858,0.867407411,0.755395696,14.69934572
859,1.032989195,0.881131097,20.37294161
860,-0.890915083,0.274516358,18.85383099
861,-0.212523045,0.059894683,9.043675934
862,-0.537583369,0.523261739,50.65753804
863,1.090749734,-0.532702792,-38.74747445
864,-0.885966482,1.279812021,65.32134199
865,-0.877970617,0.870961782,23.91595065
866,-1.451338498,-0.922823315,-53.4989985
867,-0.555985032,-1.057473648,-15.9231953
868,-0.586320025,-1.252593342,-74.72135427
869,-1.794229271,0.050954277,-11.51719127
870,-0.675593828,0.844995603,-8.599594497
871,-0.689549778,-0.803409664,-7.904406952
872,2.133868247,0.972535789,23.9594219
873,-1.437791474,-0.764143924,-23.29124127
874,-0.739935853,1.342622011,30.95977218
875,-0.51002954,-0.173463897,-9.138681229
876,-1.844701164,0.013748487,13.14879909
877,-0.964606424,1.326461642,46.36406856
878,0.562989719,0.751946588,36.86286817
879,-2.834554505,-0.656463675,-24.25221318
880,1.238006936,-0.010056472,-12.80421292
881,-0.304963638,-1.217938512,-47.34881952
882,-0.794636321,-0.346249448,-4.719803421
883,-2.541238808,0.512916847,40.59935121
884,1.161533804,0.205086625,-5.052347288
885,0.47224715,-0.647181432,-17.45225915
886,-2.223403152,-0.643618403,-24.79763527
887,-1.157017281,0.192863956,-14.20946129
888,-0.359553162,-0.672460448,-18.26364348
889,-1.118311924,-0.805626508,-15.29096811
890,0.938092541,-0.36555109,-25.7903796
891,0.880178912,-0.206903676,0.1218671
892,0.432837621,0.775023263,34.2434382
893,-0.117474546,-0.687299037,10.89527391
894,1.297845791,-0.678025782,-0.807781657
895,-0.864044991,-0.40630313,-32.09238219
896,-1.098570728,-0.549498546,-47.79426053
897,-0.893574402,-0.719940532,14.73192556
898,-1.846531982,0.802051739,63.19555318
899,-1.284552298,0.564008535,-1.159242526
900,0.539161274,0.100581209,-8.165898582
901,-1.23482582,1.139400685,85.22053047
902,0.58295368,0.097724968,17.08795892
903,0.907698798,1.34803578,88.31210677
904,-0.01477722,1.905063641,43.4072117
905,1.202379849,1.230290681,59.73241942
906,-1.602057656,0.625231451,2.475505107
907,2.256723497,-0.157667016,-13.27562934
908,-0.670125898,0.554127578,35.84400079
909,-0.290397101,-0.696326654,-53.32567186
910,0.422628622,0.529045238,15.31605129
911,0.377910102,-0.168214223,-33.44581093
912,-0.406071796,-1.642965294,-57.81712831
913,0.271112796,-0.780304407,-21.15533525
914,-0.065488375,0.731658927,24.0156284
915,-0.910850378,1.148350581,43.73029894
916,0.910645672,0.29871366,-23.1726549
917,2.034762544,-0.338682185,18.71096181
918,-0.100393503,1.260568845,31.41492277
919,0.160928168,-0.015682112,20.12736401
920,-1.061222287,0.699380484,23.03066906
921,0.316942612,1.188029792,9.569407513
922,0.65726769,0.112737941,-4.952360508
923,-0.088375523,0.222463164,7.540741379
924,-0.116103939,0.493741777,-4.102478003
925,-0.020129104,-0.33379096,-32.46180162
926,2.540231621,-0.355951493,-7.760127903
927,-1.240216336,0.417800583,5.658022296
928,0.724368505,-0.405941727,-9.392601309
929,-1.201201519,-0.755462726,-30.67210204
930,-1.416603482,1.66060756,80.55184157
931,0.417043503,-1.203735192,-24.22456033
932,-0.312292251,-1.157355259,-42.01234525
933,0.681594518,-1.034242842,-30.79523119
934,-1.272558135,-1.481245962,-74.02600092
935,0.301514057,-0.756493529,-38.84812873
936,0.610391764,0.025385604,-12.95133153
937,-0.898321971,-0.983118184,-42.75667204
938,-1.563904635,1.117283466,21.13313284
939,-1.741022808,-0.291641986,-1.632052865
940,-0.306765776,2.014060155,84.10835511
941,0.178792866,0.441032907,55.11561972
942,0.153644461,-1.655344038,-95.32421992
943,0.084968137,-1.011774084,-31.78600481
944,-0.035095177,0.936445726,41.49646871
945,0.4497121,0.225608654,42.69123715
946,-0.050603541,0.199300197,-12.95679277
947,-0.23792173,-0.597316069,-12.43347416
948,-0.040018725,0.417853703,-2.640224179
949,-1.629583603,0.60413674,18.53789171
950,0.188778597,-1.936279806,-100.9033463
951,0.133912923,0.104907165,6.687801875
952,1.114962323,0.608156428,9.211641864
953,-1.303242754,-1.742356198,-105.610365
954,-0.452350276,-1.446421064,-64.49409156
955,-0.231101608,-0.879160629,-4.326032374
956,0.626564251,0.038908706,7.366985287
957,-1.2406246,0.209849478,16.21261787
958,-0.631903758,1.181378601,18.2878001
959,-0.481027118,-0.62808756,-40.34617134
960,1.065315492,0.753991467,19.35285238
961,1.947098643,-1.365162877,-28.86858514
962,-0.882418819,1.319136876,61.25311776
963,-0.137839179,1.098303541,73.54024153
964,0.892473887,0.55596268,-4.175141464
965,-0.18883478,1.600267819,57.56384778
966,0.496000946,1.128594065,40.40022431
967,0.781198102,-1.156182432,-54.28204272
968,0.896248425,-0.182904981,-9.606545861
969,1.673985707,-1.000330349,-73.45291261
970,0.27279639,-0.470742498,-31.15795732
971,0.019279385,-0.101697275,-17.68623079
972,-0.332811765,0.568458919,62.43997882
973,-1.472322928,-0.400348815,-30.91966567
974,-1.449117611,-0.813794483,-46.76332866
975,0.042539074,0.021857358,-6.015705772
976,-0.643257602,1.587761524,71.15919899
977,0.978567297,0.286012527,34.10161057
978,-0.802253172,-1.797164615,-74.53839959
979,-0.993123611,0.280441705,7.70072187
980,0.880511199,0.191450872,22.44086094
981,2.211304333,0.913201924,12.90390965
982,0.156348969,-0.347912149,8.767266578
983,0.150115227,-0.642952553,-36.23133537
984,-0.660608594,-0.300783876,-36.34779354
985,-1.022564391,1.059027254,38.31132334
986,0.479095224,1.03909644,45.80941835
987,0.520040615,0.317160626,-1.966173686
988,0.572751367,-0.431096338,-9.248237735
989,-0.001385043,-0.05613302,-1.532991741
990,-0.738030909,-0.024326124,-37.66579719
991,1.36759724,-0.090382007,-10.89385713
992,-1.063695591,0.559298981,47.37143318
993,0.647967791,1.584820527,63.59598803
994,-0.280355495,-0.440922632,-25.65300066
995,-0.942093589,-0.835856067,-22.32442799
996,1.22244507,-0.403176947,-52.12149344
997,-0.112465983,-1.688230028,-57.04319598
998,-0.403459183,-0.412271755,-27.70183349
999,0.021351224,-0.499016638,-9.804714077